NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
27.0,아머드 사우루스: 기계공룡제국의 침략,강대일,대원미디어(주),,트윈플러스파트너스(주),20230420.0,개봉영화,장편,한국,236.0,,,,,애니메이션,전체관람가,일반영화
28.0,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)디스테이션,20230302.0,개봉영화,장편,일본,410.0,,,,,애니메이션,15세이상관람가,일반영화
29.0,엘 카미노,손미나,씨제이 씨지브이(CJ CGV)(주),,"씨제이 씨지브이(CJ CGV)(주),CGV ICECON",20230329.0,개봉영화,장편,한국,34.0,,,,,다큐멘터리,전체관람가,일반영화
30.0,항구의 니쿠코짱!,와타나베 아유무,,(주)미디어캐슬,트윈플러스파트너스(주),20230427.0,개봉영화,장편,일본,123.0,,,,,애니메이션,전체관람가,독립/예술영화
31.0,오디션,미이케 다카시,,(주)히스토리필름,와이드 릴리즈(주),20230419.0,개봉영화,장편,일본,122.0,,,,,공포(호러),청소년관람불가,독립/예술영화
32.0,장기자랑,이소현,영화사 연필,,(주)영화사 진진,20230405.0,개봉영화,장편,한국,57.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
33.0,나는 여기에 있다,신근호,(주)미학인우주선,,와이드 릴리즈(주),20230412.0,개봉영화,장편,한국,122.0,,,,,범죄,15세이상관람가,일반영화
34.0,다음 소희,정주리,"트윈플러스파트너스(주),크랭크업필름(주)",,트윈플러스파트너스(주),20230208.0,개봉영화,장편,한국,562.0,,,,,드라마,15세이상관람가,독립/예술영화
35.0,이니셰린의 밴시,마틴 맥도나,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230315.0,개봉영화,장편,미국,135.0,,,,,드라마,15세이상관람가,독립/예술영화
36.0,아바타: 물의 길,제임스 카메론,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20221214.0,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
37.0,귀를 기울이면,히라카와 유이치로,,(주)퍼스트런,(주)팝엔터테인먼트,20230419.0,개봉영화,장편,일본,123.0,,,,,멜로/로맨스,전체관람가,일반영화
38.0,카운트,권혁재,"(주)필름케이,(주)26컴퍼니",,(주)씨제이이엔엠,20230222.0,개봉영화,장편,한국,946.0,,,,,드라마,12세이상관람가,일반영화
39.0,더 웨일,대런 아로노프스키,,그린나래미디어(주),(주)스튜디오디에이치엘,20230301.0,개봉영화,장편,미국,203.0,,,,,드라마,15세이상관람가,독립/예술영화
40.0,콜드플레이 뮤직 오브 더 스피어스: 라이브 앳 리버 플레이트,,,,씨제이포디플렉스 주식회사,20230419.0,개봉영화,장편,영국,74.0,,,,,공연,전체관람가,일반영화
41.0,라스트 필름 쇼,판 나린,,(주)메타플로스튜디오,"주식회사 블루필름웍스,(주)버킷스튜디오",20230412.0,개봉영화,장편,인도,36.0,,,,,드라마,전체관람가,독립/예술영화
42.0,물안에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20230412.0,개봉영화,장편,한국,61.0,,,,,드라마,12세이상관람가,독립/예술영화
43.0,뮤턴트 이스케이프,숀 패트릭 오렐리,,주식회사 제이씨엔터웍스,주식회사 제이씨엔터웍스,20230405.0,개봉영화,장편,캐나다,116.0,,,,861.0,액션,15세이상관람가,독립/예술영화
44.0,똑똑똑,M. 나이트 샤말란,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230308.0,개봉영화,장편,미국,472.0,,,,,미스터리,15세이상관람가,일반영화
45.0,대외비,이원태,"(주)트윈필름,(주)비에이엔터테인먼트",,플러스엠 엔터테인먼트,20230301.0,개봉영화,장편,한국,,,,,896.0,범죄,15세이상관람가,일반영화
46.0,사랑의 고고학,이완민,(주)맑은시네마,,(주)엣나인필름,20230412.0,개봉영화,장편,한국,42.0,,,,,드라마,15세이상관람가,독립/예술영화
47.0,샷건 웨딩,제이슨 무어,,"(주)제이앤씨미디어그룹,(유)조이앤시네마","와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230329.0,개봉영화,장편,미국,126.0,,,,805.0,액션,15세이상관람가,일반영화
48.0,탄생,박흥식,"민영화사,가톨릭문화원 ALMA ART",,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",20221130.0,개봉영화,장편,한국,670.0,,,,385.0,드라마,12세이상관람가,일반영화
49.0,피기,카를로타 페레다,,해피송,해피송,20230426.0,개봉영화,장편,스페인,69.0,,,,,스릴러,15세이상관람가,독립/예술영화
50.0,제비,이송희일,(주)시네마달,,(주)시네마달,20230412.0,개봉영화,장편,한국,28.0,,,,,드라마,15세이상관람가,독립/예술영화
51.0,꼬마돼지 베이브의 바다 대모험,종위,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20230323.0,개봉영화,장편,중국,319.0,,,,76.0,애니메이션,전체관람가,일반영화
52.0,영웅,윤제균,"(주)제이케이필름,(주)씨제이이엔엠",,(주)씨제이이엔엠,20221221.0,개봉영화,장편,한국,,,,,988.0,드라마,12세이상관람가,일반영화
53.0,애프터썬,,,그린나래미디어(주),"그린나래미디어(주),(주)영화사 안다미로",20230201.0,개봉영화,장편,영국,64.0,,,,,드라마,12세이상관람가,독립/예술영화
54.0,두다다쿵: 후후섬의 비밀,"최병선,김지윤",아이스크림 스튜디오(주),,(주)넥스트엔터테인먼트월드(NEW),20230215.0,개봉영화,장편,한국,514.0,,,0.0,0.0,애니메이션,전체관람가,일반영화
55.0,여덟 번째 감각,"백인우,베르너 두 플레시스",(주)문라이트이엔티,,"(주)플레이그램,(주)영화특별시에스엠씨",20230329.0,개봉영화,장편,한국,80.0,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
56.0,찬란한 나의 복수,임성운,"주식회사 고래픽처스,시금치 픽쳐스",,영화배급협동조합 씨네소파,20230329.0,개봉영화,장편,한국,59.0,,,,564.0,드라마,15세이상관람가,독립/예술영화
57.0,상견니,황천인,,오드,"오드,리바이브콘텐츠 주식회사,씨제이 씨지브이(CJ CGV)(주)",20230125.0,개봉영화,장편,대만,699.0,,,,,드라마,15세이상관람가,일반영화
58.0,흐르다,김현정,영화문,,M&M 인터내셔널,20230329.0,개봉영화,장편,한국,43.0,,,,678.0,드라마,12세이상관람가,독립/예술영화
59.0,모나리자와 블러드 문,애나 릴리 아미푸르,,판씨네마(주),판씨네마(주),20230322.0,개봉영화,장편,미국,369.0,,,,,판타지,15세이상관람가,독립/예술영화
60.0,자전거 도둑,비토리오 데 시카,,일미디어,일미디어,20230426.0,개봉영화,장편,이탈리아,32.0,,,,929.0,드라마,12세이상관람가,독립/예술영화
61.0,TAR 타르,토드 필드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230222.0,개봉영화,장편,미국,197.0,,,,,드라마,15세이상관람가,일반영화
62.0,낭만적 공장,조은성,크랭크업필름(주),,(주)영화사오원,20230419.0,개봉영화,장편,한국,27.0,,,,942.0,멜로/로맨스,15세이상관람가,독립/예술영화
63.0,여섯 개의 밤,최창환,"(주)컬쳐플랫폼,매치컷(주)",,㈜인디스토리,20230329.0,개봉영화,장편,한국,34.0,,,,481.0,드라마,12세이상관람가,독립/예술영화
64.0,오늘 출가합니다,김성환,미디어나무(주),,(주)트리플픽쳐스,20230405.0,개봉영화,장편,한국,20.0,,902.0,,451.0,드라마,12세이상관람가,독립/예술영화
65.0,플레인,장프랑소와 리셰,,(주)누리픽쳐스,(주)누리픽쳐스,20230315.0,개봉영화,장편,미국,358.0,,901.0,,722.0,액션,15세이상관람가,일반영화
66.0,보이지 않아,천세환,"주식회사 아웃런브라더스픽처스,주식회사 퍼니필름",,(주)무비다이브,20230419.0,개봉영화,장편,한국,29.0,,892.0,,629.0,드라마,12세이상관람가,일반영화
67.0,불멸의 여자,최종태,주식회사 영화사소요,,"(주)드림팩트엔터테인먼트,(주)아크메",20230405.0,개봉영화,장편,한국,22.0,,880.0,,550.0,드라마,15세이상관람가,독립/예술영화
68.0,서치 2,"니콜라스 D 존슨,윌 메릭",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230222.0,개봉영화,장편,미국,868.0,,862.0,,355.0,미스터리,12세이상관람가,일반영화
69.0,프로메어,이마이시 히로유키,,(주)미디어캐슬,(주)영화사 그램,20221020.0,개봉영화,장편,일본,63.0,,830.0,,763.0,애니메이션,15세이상관람가,독립/예술영화
70.0,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919.0,개봉영화,장편,한국,16.0,,748.0,0.0,0.0,애니메이션,전체관람가,일반영화
71.0,치치핑핑의 쿵쿵따 탐험대,이광범,(주)에픽캔,,(주)에픽캔,20230410.0,개봉영화,장편,한국,4.0,,730.0,,18.0,공연,전체관람가,일반영화
72.0,캐리 러브콘서트 케이팝,이미리,(주)캐리소프트,,씨제이 씨지브이(CJ CGV)(주),20230420.0,개봉영화,장편,한국,27.0,,690.0,,248.0,공연,전체관람가,일반영화
73.0,나의 연인에게,앤 조라 베라치드,,씨네블루밍,(주)까멜리아이엔티,20230329.0,개봉영화,장편,독일,27.0,,684.0,,295.0,드라마,15세이상관람가,독립/예술영화
74.0,그대 어이가리,이창열,(주)영화사 순수,,(주)영화사 순수,20230308.0,개봉영화,장편,한국,82.0,,666.0,,522.0,드라마,12세이상관람가,독립/예술영화
75.0,어떤 영웅,아쉬가르 파라디,,(주)영화사 진진,(주)영화사 진진,20230315.0,개봉영화,장편,프랑스,38.0,,623.0,,431.0,드라마,12세이상관람가,독립/예술영화
76.0,콜 제인,필리스 나기,,(주)누리픽쳐스,"(주)누리픽쳐스,(주)영화특별시에스엠씨",20230308.0,개봉영화,장편,영국,70.0,,600.0,,325.0,드라마,12세이상관람가,독립/예술영화
77.0,"블루 서멀, 같은 하늘을 보고 싶어",타치바나 마사키,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20230329.0,개봉영화,장편,일본,62.0,,591.0,,181.0,애니메이션,전체관람가,독립/예술영화
78.0,바빌론,데이미언 셔젤,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,20230201.0,개봉영화,장편,미국,852.0,,519.0,,519.0,드라마,청소년관람불가,일반영화
79.0,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012.0,개봉영화,장편,미국,620.0,,514.0,,311.0,액션,15세이상관람가,독립/예술영화
80.0,6번 칸,유호 쿠오스마넨,,(주)싸이더스,"(주)싸이더스,스튜디오 에이드",20230308.0,개봉영화,장편,독일,41.0,,477.0,,315.0,드라마,15세이상관람가,독립/예술영화
81.0,장화신은 고양이: 끝내주는 모험,조엘 크로포드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230104.0,개봉영화,장편,미국,924.0,,433.0,0.0,0.0,애니메이션,전체관람가,일반영화
82.0,차별,"김지운,김도희",이스크라21,,(주)디오시네마,20230322.0,개봉영화,장편,한국,24.0,,424.0,,235.0,다큐멘터리,전체관람가,독립/예술영화
83.0,튤립 모양,양윤모,(주)삼거리픽쳐스,,(주)삼거리픽쳐스,20230419.0,개봉영화,장편,한국,31.0,,423.0,,200.0,드라마,12세이상관람가,독립/예술영화
84.0,밥만 잘 사주는 이상한 이사님 극장판,양경희,헤븐리 주식회사,,헤븐리 주식회사,20230412.0,개봉영화,장편,한국,18.0,,398.0,,299.0,드라마,15세이상관람가,일반영화
85.0,샤잠! 신들의 분노,데이비드 F. 샌드버그,,워너브러더스 코리아(주),워너브러더스 코리아(주),20230315.0,개봉영화,장편,미국,799.0,,397.0,,245.0,액션,12세이상관람가,일반영화
86.0,2퍼센트,문신구,엠에스케이컨텐츠,,시네마 뉴원,20230427.0,개봉영화,장편,한국,8.0,,361.0,,194.0,드라마,12세이상관람가,독립/예술영화
87.0,메탈리카: 72 시즌스,팀 색센티,,,씨제이포디플렉스 주식회사,20230413.0,개봉영화,장편,미국,17.0,,337.0,,167.0,공연,12세이상관람가,일반영화
88.0,헤어질 결심,박찬욱,모호필름,,(주)씨제이이엔엠,20220629.0,개봉영화,장편,한국,,,278.0,,212.0,미스터리,15세이상관람가,일반영화
89.0,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20230223.0,개봉영화,장편,영국,284.0,,274.0,,105.0,애니메이션,전체관람가,독립/예술영화
90.0,사쿠라,야자키 히토시,,,(주)미디어캐슬,20230401.0,개봉영화,장편,일본,4.0,,219.0,,151.0,드라마,15세이상관람가,일반영화
91.0,하룻밤,시라이시 카즈야,,(주)미디어캐슬,(주)미디어캐슬,20230416.0,개봉영화,장편,일본,4.0,,208.0,,147.0,드라마,15세이상관람가,독립/예술영화
92.0,살룸의 하이에나,쟝 뤽 에르뷜로,,씨네라인월드(주),씨네라인월드(주),20230420.0,개봉영화,장편,프랑스,5.0,,199.0,,1.0,액션,15세이상관람가,독립/예술영화
93.0,롱 플레이스,,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20230427.0,개봉영화,장편,미국,20.0,,188.0,0.0,0.0,액션,15세이상관람가,일반영화
94.0,천개의 별 이야기 더 시리즈,,,스튜디오엘론(주),스튜디오엘론(주),20230419.0,개봉영화,장편,기타,18.0,,185.0,,111.0,드라마,12세이상관람가,일반영화
95.0,나의 이웃 히틀러,,,주식회사 루믹스미디어,주식회사 루믹스미디어,20230330.0,개봉영화,장편,이스라엘,5.0,,158.0,0.0,0.0,코미디,12세이상관람가,독립/예술영화
96.0,틸,치노늬 추크우,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230322.0,개봉영화,장편,미국,122.0,,138.0,,61.0,드라마,12세이상관람가,일반영화
97.0,앤트맨과 와스프: 퀀텀매니아,페이튼 리드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230215.0,개봉영화,장편,미국,,,131.0,,71.0,액션,12세이상관람가,일반영화
98.0,스톰 보이,숀 시트,,(주)땡스앤러브,주식회사 블루필름웍스,20230216.0,개봉영화,장편,호주,44.0,,130.0,,130.0,가족,전체관람가,독립/예술영화
99.0,포커페이스,러셀 크로우,,(유)조이앤시네마,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230323.0,개봉영화,장편,미국,51.0,,104.0,0.0,0.0,범죄,15세이상관람가,일반영화
100.0,라스트 버스,질리스 맥키넌,,"주식회사 블루필름웍스,(주)메타플로스튜디오",주식회사 블루필름웍스,20230209.0,개봉영화,장편,영국,27.0,,91.0,,39.0,드라마,12세이상관람가,독립/예술영화
101.0,겨울 이야기,신상옥,신프로덕션,,"와이드 릴리즈(주),시네마 뉴원",20230118.0,개봉영화,장편,한국,22.0,,74.0,0.0,0.0,드라마,전체관람가,독립/예술영화
102.0,원피스 필름 레드,타니구치 고로,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20221130.0,개봉영화,장편,일본,550.0,,65.0,,65.0,애니메이션,12세이상관람가,일반영화
103.0,마루이 비디오,윤준형,"(주)발포플랜,(주)브라더픽처스",,"씨제이 씨지브이(CJ CGV)(주),(주)케이티알파",20230222.0,개봉영화,장편,한국,284.0,,63.0,,17.0,미스터리,15세이상관람가,일반영화
104.0,솔라 플라워,한경탁,"(주)삼이공,(주)토리엔터테인먼트",,(주)스토리제이,20230406.0,개봉영화,장편,한국,5.0,,52.0,0.0,0.0,멜로/로맨스,15세이상관람가,독립/예술영화
105.0,유령,이해영,더램프(주),,(주)씨제이이엔엠,20230118.0,개봉영화,장편,한국,,,48.0,0.0,0.0,액션,15세이상관람가,일반영화
106.0,팔로우드,앙트완 르,,(주)콘텐츠패밀리,(주)영화사오원,20230322.0,개봉영화,장편,미국,51.0,,44.0,0.0,0.0,공포(호러),15세이상관람가,일반영화
107.0,이태석,이우석,"드림채널,주식회사 블루필름웍스",,"THE 픽쳐스,주식회사 블루필름웍스",20221229.0,개봉영화,장편,한국,100.0,,36.0,0.0,0.0,다큐멘터리,전체관람가,독립/예술영화
108.0,피터 본 칸트,프랑수아 오종,,주식회사 루믹스미디어,(주)드림팩트엔터테인먼트,20230215.0,개봉영화,장편,프랑스,29.0,,34.0,,34.0,멜로/로맨스,15세이상관람가,독립/예술영화
109.0,도희야,신세계,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20230407.0,개봉영화,장편,한국,5.0,,32.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
110.0,블라스트: 폭탄제거반,,,,주식회사 풍경소리,20230316.0,개봉영화,장편,프랑스,5.0,,32.0,,16.0,액션,12세이상관람가,독립/예술영화
111.0,머슴바울,권혁만,"권필름,스토리윤",,"(주)드림팩트엔터테인먼트,기독교대한감리회",20221124.0,개봉영화,장편,한국,23.0,,23.0,,4.0,사극,전체관람가,독립/예술영화
112.0,"안녕, 소중한 사람",에밀리 아테프,,(주)티캐스트,(주)티캐스트,20230208.0,개봉영화,장편,프랑스,37.0,,22.0,,22.0,드라마,15세이상관람가,독립/예술영화
113.0,갑질섹스 떡 뺏어 먹는 여사장,김도현,(주)뮤직엔닷컴,,(주)뮤직엔닷컴,20230428.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
114.0,귀여운 변태녀,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230420.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
115.0,그녀의 입 안 가득 채운 대물,조불근,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230427.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
116.0,글래머 강남 언니,신혜영,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230427.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
117.0,기필코 섹스한다,강현성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230406.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
118.0,나는 마을 방과후 교사입니다,"박홍열,황다은",(주)스튜디오그레인풀,,(주)스튜디오그레인풀,20230111.0,개봉영화,장편,한국,23.0,,20.0,0.0,0.0,다큐멘터리,전체관람가,독립/예술영화
119.0,맛 보여주는 거유녀,서영,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230413.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
120.0,신음 소리 토해내는 여자 손님,조불근,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230427.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
121.0,신입사원 대물 맛보는 여상사,조불근,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230427.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
122.0,위험한 노출 계획된 섹스,박희성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230428.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
123.0,육덕녀의 출렁이는 몸과 마음,오대성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230428.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
124.0,육덕진 거유 여 후배,박희성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230428.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
125.0,찐득하게 조여오는 육덕녀,서영,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230420.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
126.0,친구 여친의 섹스 영상,오대성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230413.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
127.0,형님에게 빼앗긴 여친,오대성,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230428.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
128.0,회의실에서 맛본 여직원,한문애,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230406.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
129.0,흥건히 젖은 여직원과 직장 상사,신혜영,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230427.0,개봉영화,장편,한국,1.0,,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
130.0,어쩌면 우린 헤어졌는지 모른다,형슬우,(주)26컴퍼니,,(주)영화특별시에스엠씨,20230208.0,개봉영화,장편,한국,333.0,,18.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
131.0,탑,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20221103.0,개봉영화,장편,한국,57.0,,13.0,,13.0,드라마,15세이상관람가,독립/예술영화
132.0,컨버세이션,김덕중,풀잎필름,,필름다빈,20230223.0,개봉영화,장편,한국,21.0,,12.0,,1.0,기타,12세이상관람가,독립/예술영화
133.0,페르시아어 수업,바딤 피얼먼,,(주)영화사 진진,(주)영화사 진진,20221215.0,개봉영화,장편,러시아,40.0,,11.0,,11.0,드라마,15세이상관람가,독립/예술영화
134.0,희수,감정원,영화사 정원,,영화사 정원,20221215.0,개봉영화,장편,한국,5.0,,11.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
135.0,스마일 어게인,,,(주)투케이에스픽처스,(주)투케이에스픽처스,20230425.0,개봉영화,장편,아르헨티나,1.0,,8.0,0.0,0.0,액션,15세이상관람가,일반영화
136.0,어메이징 모리스,토비 젠켈,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,20230215.0,개봉영화,장편,독일,559.0,,8.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
137.0,미녀와 야수: 마법에 걸린 왕자,,,예지림엔터테인먼트,"(주)인터파크,예지림엔터테인먼트,(주)띵크",20230222.0,개봉영화,장편,러시아,217.0,,6.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
138.0,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",미키 타카히로,,(주)미디어캐슬,"(주)바이포엠스튜디오,홀리가든",20221130.0,개봉영화,장편,일본,258.0,,5.0,0.0,0.0,멜로/로맨스,12세이상관람가,독립/예술영화
139.0,첫사랑 첫섹스,사쿠라비토,,,(주)영진크리에이티브,20230414.0,개봉영화,장편,일본,1.0,,2.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
140.0,거유누나 : 20분 안에 싸면 너랑 섹스 안해,비바 곤조,,,(주)영화사 사계절,20230416.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
141.0,거친섹스 돌아온 대물,사쿠라비토,,,(주)영진크리에이티브,20230417.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
142.0,골프 서비스,김대성,(주)로드하우스,,노바엔터테인먼트,20230428.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
143.0,끊을 수 없는 새엄마의 맛,키무라 히로유키,,,(주)영진크리에이티브,20230424.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
144.0,남편 앞에서 다른 남자에게 벌린 가랑이,,,,(주)코빈커뮤니케이션즈,20230404.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
145.0,냄새에 젖어버린 음란녀,,,,(주)코빈커뮤니케이션즈,20230418.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
146.0,노브라 글레머 바디쉐어,디렉터 O,,,(주)영진크리에이티브,20230414.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
147.0,농염한 유부녀 섹스교습,,,,(주)코빈커뮤니케이션즈,20230404.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
148.0,동생이 돌아올때까지 몇번이나 제부와,코지마 유키오,,,(주)도키엔터테인먼트,20230421.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
149.0,마누라 바꿔먹기 무삭제,민정현,(주)영화사가을,,(주)영화사가을,20230424.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
150.0,맘마미아!엄마라고 불러봐,요시다 올리베트,,,(주)영진크리에이티브,20230419.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
151.0,며느리 발정난 밤 진한 암컷 향기,토미죠 타로,,,(주)영진크리에이티브,20230419.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
152.0,며느리 사생활 : 참을 수 없어,사쿠라비토,,,(주)영진크리에이티브,20230429.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
153.0,며느리의 진한맛,토미죠 타로,,,(주)픽쳐레스크,20230419.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
154.0,밑에 좀 빨아주세요  사치코,비바 곤조,,,(주)영화사 사계절,20230402.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
155.0,발정난 가정부 언니 : 굶주렸어요,이시다 마모루,,,(주)영진크리에이티브,20230429.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
156.0,발정난 인싸 자매,야신수,(주)이십일세기미디어,,(주)이십일세기미디어,20230427.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
157.0,벌떡 일어서게 만드는 며느리,,,,(주)코빈커뮤니케이션즈,20230418.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
158.0,변태 부부:남편을 위해 남편상사와,디렉터 O,,,(주)영진크리에이티브,20230424.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
159.0,본능적인 짝짓기,이시영,영화사 산들바람,,영화사 산들바람,20230413.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
160.0,불량탐정 레거시,리차드 킴,(주)룬컴퍼니,,(주)룬컴퍼니,20230413.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
